order_item_id,order_id,product_id,quantity,unit_price,discount_amount,unit_cost
3375,1677,223,2,67.0,13.4,30.43
3376,1678,66,3,113.0,16.95,41.35
3377,1679,799,1,47.0,0.0,22.07
3378,1680,225,3,69.0,0.0,26.99
3379,1681,146,3,120.0,18.0,61.97
3380,1682,724,1,57.0,8.55,23.65
3381,1682,863,1,94.0,0.0,41.53
3382,1682,269,1,61.0,3.05,27.28
3383,1682,700,1,58.0,0.0,30.1
3384,1683,286,1,71.0,0.0,28.22
3385,1683,250,1,77.0,0.0,26.31
3386,1683,13,3,118.0,0.0,49.41
3387,1683,31,2,109.0,21.8,42.98
3388,1684,540,1,124.0,0.0,47.18
3389,1685,308,1,108.0,0.0,50.53
3390,1686,141,1,126.0,0.0,60.35
3391,1686,320,2,131.0,0.0,62.03
3392,1686,525,1,118.0,0.0,56.6
3393,1686,762,1,62.0,0.0,30.77
3394,1687,896,2,108.0,0.0,46.93
3395,1687,197,1,71.0,10.65,33.35
3396,1688,915,1,70.0,0.0,27.43
3397,1689,187,1,64.0,0.0,30.61
3398,1690,99,1,120.0,0.0,52.38
3399,1690,394,1,113.0,0.0,43.71
3400,1691,300,2,77.0,15.4,33.84
3401,1692,602,1,56.0,0.0,26.7
3402,1693,458,3,137.0,0.0,54.24
3403,1694,936,1,82.0,0.0,30.04
3404,1694,657,2,57.0,11.4,23.63
3405,1694,894,1,113.0,22.6,40.06
3406,1695,411,1,126.0,0.0,65.44
3407,1696,864,3,111.0,0.0,54.54
3408,1697,350,1,123.0,0.0,51.65
3409,1697,440,2,115.0,0.0,41.55
3410,1698,657,3,57.0,0.0,23.63
3411,1698,251,1,58.0,8.7,20.87
3412,1699,275,1,66.0,0.0,23.56
3413,1700,757,1,48.0,0.0,16.9
3414,1700,116,1,102.0,0.0,45.19
3415,1700,731,1,55.0,2.75,21.22
3416,1700,469,1,138.0,0.0,52.35
3417,1701,613,1,61.0,0.0,25.22
3418,1701,429,1,125.0,0.0,55.16
3419,1702,64,2,109.0,21.8,54.22
3420,1703,150,1,112.0,0.0,53.89
3421,1704,1088,1,176.0,17.6,77.6
3422,1704,12,3,102.0,0.0,43.41
3423,1705,770,3,51.0,0.0,24.97
3424,1705,279,3,65.0,19.5,30.68
3425,1706,671,1,52.0,0.0,26.53
3426,1706,157,1,117.0,0.0,48.45
3427,1706,156,1,107.0,5.35,44.62
3428,1707,647,2,53.0,15.9,23.92
3429,1708,1045,1,202.0,0.0,75.76
3430,1708,415,1,109.0,5.45,44.53
3431,1709,291,1,58.0,0.0,22.26
3432,1709,897,1,116.0,0.0,41.54
3433,1710,718,1,55.0,0.0,27.98
3434,1710,439,1,122.0,0.0,50.81
3435,1710,174,2,107.0,21.4,49.62
3436,1711,153,1,118.0,0.0,60.1
3437,1711,654,1,50.0,0.0,24.97
3438,1712,382,1,120.0,6.0,46.36
3439,1713,196,2,74.0,0.0,31.52
3440,1713,136,2,105.0,0.0,38.4
3441,1714,571,1,108.0,0.0,52.5
3442,1714,316,2,106.0,21.2,40.87
3443,1714,395,2,108.0,0.0,52.79
3444,1714,502,1,112.0,5.6,47.12
3445,1715,458,1,137.0,20.55,54.24
3446,1715,100,1,127.0,0.0,53.76
3447,1716,86,3,107.0,0.0,39.15
3448,1716,669,1,50.0,0.0,19.92
3449,1717,504,2,117.0,0.0,48.04
3450,1718,375,1,108.0,0.0,53.81
3451,1719,570,2,113.0,33.9,51.45
3452,1719,81,1,106.0,15.9,43.18
3453,1720,568,1,121.0,0.0,56.6
3454,1720,515,1,110.0,5.5,57.1
3455,1720,1048,2,158.0,47.4,80.85
3456,1721,1006,1,194.0,19.4,88.53
3457,1721,591,1,142.0,21.3,54.34
3458,1721,781,3,58.0,0.0,21.7
3459,1721,1004,1,224.0,0.0,84.04
3460,1722,374,1,127.0,0.0,54.41
3461,1722,1076,1,173.0,0.0,59.21
3462,1723,753,1,60.0,0.0,30.1
3463,1724,830,1,51.0,5.1,21.92
3464,1724,289,1,65.0,3.25,26.71
3465,1724,946,2,73.0,0.0,37.95
3466,1725,120,1,113.0,0.0,46.93
3467,1726,725,2,66.0,0.0,25.45
3468,1727,100,2,127.0,0.0,53.76
3469,1727,1051,1,157.0,0.0,69.1
3470,1728,845,1,117.0,0.0,59.8
3471,1728,264,2,63.0,0.0,21.61
3472,1729,766,1,65.0,9.75,23.14
3473,1729,1101,2,51.0,0.0,22.08
3474,1729,71,1,111.0,0.0,56.27
3475,1729,581,2,140.0,0.0,51.47
3476,1730,661,2,52.0,0.0,17.88
3477,1731,663,2,50.0,5.0,25.48
3478,1731,21,1,121.0,6.05,54.96
3479,1731,310,3,108.0,0.0,41.48
3480,1731,663,1,50.0,5.0,25.48
3481,1732,590,1,125.0,6.25,47.5
3482,1733,736,3,64.0,0.0,22.44
3483,1733,362,2,99.0,0.0,44.7
3484,1733,74,1,113.0,0.0,49.71
3485,1733,208,1,65.0,0.0,30.0
3486,1734,791,2,43.0,0.0,19.97
3487,1734,683,1,57.0,0.0,19.78
3488,1734,583,1,134.0,26.8,47.44
3489,1734,573,1,114.0,0.0,57.68
3490,1735,148,1,125.0,18.75,58.47
3491,1736,324,3,106.0,0.0,53.67
3492,1736,865,1,116.0,5.8,44.58
3493,1737,498,1,138.0,0.0,58.8
3494,1738,373,1,136.0,0.0,54.11
3495,1738,1060,3,196.0,88.2,89.28
3496,1739,355,2,129.0,0.0,61.57
3497,1740,48,1,112.0,0.0,43.46
3498,1741,558,1,119.0,0.0,57.33
3499,1741,722,1,49.0,0.0,17.67
3500,1741,25,1,106.0,0.0,41.64
3501,1741,795,3,49.0,0.0,23.33
3502,1742,250,1,77.0,0.0,26.31
3503,1742,274,1,77.0,0.0,37.21
3504,1742,608,1,67.0,0.0,25.24
3505,1742,800,1,46.0,0.0,20.81
3506,1743,651,1,63.0,0.0,24.65
3507,1743,523,1,117.0,11.7,45.6
3508,1743,13,1,118.0,11.8,49.41
3509,1743,193,1,70.0,0.0,29.45
3510,1744,648,1,53.0,0.0,24.63
3511,1744,742,3,48.0,7.2,21.13
3512,1745,842,1,100.0,5.0,47.82
3513,1745,143,1,101.0,20.2,43.51
3514,1746,926,2,87.0,17.4,39.93
3515,1747,653,1,57.0,5.7,29.16
3516,1747,154,2,113.0,0.0,46.64
3517,1747,1081,1,177.0,0.0,71.37
3518,1747,845,1,117.0,0.0,59.8
3519,1748,1027,1,212.0,31.8,109.73
3520,1748,301,1,104.0,0.0,40.1
3521,1749,368,2,98.0,0.0,50.95
3522,1749,776,1,60.0,0.0,21.84
3523,1750,72,2,128.0,0.0,54.78
3524,1750,676,1,66.0,0.0,28.74
3525,1751,904,1,73.0,3.65,31.9
3526,1752,935,1,76.0,0.0,38.72
3527,1752,1059,2,225.0,0.0,82.18
3528,1753,504,2,117.0,0.0,48.04
3529,1754,492,3,129.0,38.7,61.16
3530,1755,1003,1,174.0,26.1,67.23
3531,1755,616,2,52.0,0.0,24.79
3532,1755,608,1,67.0,0.0,25.24
3533,1756,582,2,140.0,0.0,55.92
3534,1756,371,1,106.0,0.0,48.87
3535,1756,493,1,123.0,18.45,55.7
3536,1757,1046,1,187.0,0.0,78.37
3537,1758,628,1,55.0,5.5,25.74
3538,1758,219,1,71.0,7.1,29.35
3539,1759,2,1,121.0,24.2,58.26
3540,1760,369,3,102.0,0.0,48.04
3541,1760,855,1,96.0,0.0,36.81
3542,1761,788,3,58.0,0.0,20.42
3543,1761,549,2,138.0,0.0,54.07
3544,1762,1104,2,37.0,3.7,14.13
3545,1763,656,3,48.0,0.0,18.8
3546,1763,773,1,55.0,0.0,23.86
3547,1763,160,1,104.0,0.0,46.08
3548,1764,941,2,78.0,0.0,35.63
3549,1765,332,1,132.0,19.8,45.84
3550,1765,416,2,130.0,13.0,47.2
3551,1765,647,1,53.0,0.0,23.92
3552,1765,755,1,55.0,11.0,21.55
3553,1766,873,1,99.0,0.0,45.62
3554,1767,814,1,55.0,0.0,23.64
3555,1767,636,1,67.0,3.35,22.93
3556,1767,252,2,63.0,0.0,27.87
3557,1768,177,1,103.0,5.15,50.53
3558,1768,687,3,62.0,0.0,24.89
3559,1768,570,2,113.0,0.0,51.45
3560,1769,290,2,64.0,0.0,29.65
3561,1769,79,1,105.0,15.75,40.1
3562,1770,235,3,78.0,35.1,33.72
3563,1770,118,1,114.0,0.0,51.06
3564,1770,150,1,112.0,11.2,53.89
3565,1770,458,1,137.0,0.0,54.24
3566,1771,763,3,59.0,0.0,20.79
3567,1771,618,3,61.0,18.3,23.76
3568,1771,622,1,64.0,12.8,32.05
3569,1771,799,1,47.0,7.05,22.07
3570,1772,557,1,111.0,0.0,45.98
3571,1772,590,2,125.0,25.0,47.5
3572,1772,595,3,148.0,0.0,52.23
3573,1773,764,1,49.0,0.0,23.08
3574,1773,321,2,104.0,0.0,52.59
3575,1774,1061,1,205.0,41.0,99.95
3576,1774,756,2,64.0,12.8,27.48
3577,1775,925,1,85.0,0.0,33.81
3578,1775,462,1,103.0,5.15,49.77
3579,1775,646,3,66.0,0.0,26.93
3580,1776,42,1,108.0,0.0,39.53
3581,1776,327,1,103.0,0.0,37.84
3582,1776,11,1,109.0,10.9,46.27
3583,1776,169,1,108.0,0.0,40.08
3584,1777,559,2,148.0,0.0,73.86
3585,1777,824,1,50.0,0.0,17.15
3586,1777,167,1,113.0,22.6,40.78
3587,1778,418,2,99.0,0.0,40.05
3588,1778,442,2,133.0,26.6,45.79
3589,1779,412,3,106.0,0.0,42.22
3590,1779,31,1,109.0,16.35,42.98
3591,1780,647,1,53.0,0.0,23.92
3592,1780,174,2,107.0,0.0,49.62
3593,1780,524,1,118.0,0.0,49.25
3594,1780,132,1,101.0,0.0,52.47
3595,1781,517,3,138.0,41.4,61.98
3596,1782,306,2,102.0,10.2,39.54
3597,1782,889,2,104.0,0.0,48.59
3598,1782,25,3,106.0,47.7,41.64
3599,1782,823,1,46.0,2.3,20.77
3600,1783,617,1,48.0,0.0,19.05
3601,1783,112,2,120.0,0.0,61.51
3602,1783,771,1,58.0,0.0,28.97
3603,1783,378,3,132.0,59.4,45.71
3604,1784,465,1,113.0,0.0,45.77
3605,1784,131,1,107.0,16.05,54.07
3606,1785,1073,2,223.0,0.0,113.43
3607,1786,3,1,111.0,0.0,45.15
3608,1787,407,1,136.0,0.0,51.27
3609,1787,878,2,108.0,0.0,44.26
3610,1788,920,1,73.0,0.0,29.7
3611,1788,779,2,68.0,13.6,23.67
3612,1788,679,1,57.0,8.55,26.3
3613,1788,898,1,90.0,0.0,45.91
3614,1789,45,1,98.0,0.0,50.23
3615,1790,349,2,98.0,0.0,40.38
3616,1790,732,1,52.0,0.0,20.13
3617,1790,689,2,57.0,0.0,19.52
3618,1791,535,1,138.0,0.0,49.35
3619,1792,30,2,102.0,0.0,47.46
3620,1793,528,1,109.0,0.0,41.14
3621,1794,116,1,102.0,5.1,45.19
3622,1795,1018,2,185.0,37.0,65.02
3623,1796,811,2,52.0,0.0,26.66
3624,1796,976,3,209.0,0.0,97.33
3625,1796,1017,1,151.0,7.55,59.58
3626,1796,65,1,106.0,0.0,50.87
3627,1797,493,3,123.0,18.45,55.7
3628,1797,98,1,115.0,0.0,52.4
3629,1797,877,3,117.0,17.55,58.12
3630,1798,148,1,125.0,18.75,58.47
3631,1799,20,1,118.0,0.0,50.13
3632,1799,485,1,108.0,10.8,54.15
3633,1799,185,2,74.0,0.0,25.93
3634,1799,784,1,45.0,0.0,19.8
3635,1800,535,1,138.0,0.0,49.35
3636,1800,53,1,121.0,12.1,43.49
3637,1801,1061,1,205.0,0.0,99.95
3638,1801,696,1,48.0,0.0,20.91
3639,1801,138,1,99.0,0.0,33.76
3640,1801,1038,2,213.0,0.0,97.32
3641,1802,161,3,119.0,0.0,54.34
3642,1802,120,3,113.0,33.9,46.93
3643,1802,645,3,67.0,0.0,31.63
3644,1803,46,2,122.0,0.0,43.3
3645,1804,49,1,114.0,0.0,47.77
3646,1805,223,2,67.0,6.7,30.43
3647,1806,426,1,122.0,0.0,56.17
3648,1807,629,2,57.0,0.0,25.99
3649,1808,885,1,110.0,0.0,52.94
3650,1808,999,1,191.0,0.0,72.0
3651,1809,248,1,59.0,0.0,24.95
3652,1810,360,3,111.0,16.65,53.67
3653,1810,848,1,95.0,14.25,43.69
3654,1811,489,1,125.0,0.0,57.62
3655,1812,1092,1,200.0,0.0,72.86
3656,1813,835,2,47.0,4.7,16.33
3657,1814,286,2,71.0,0.0,28.22
3658,1815,671,2,52.0,0.0,26.53
3659,1815,333,3,134.0,0.0,63.64
3660,1816,748,1,54.0,2.7,21.27
3661,1817,461,1,138.0,0.0,67.84
3662,1818,586,1,118.0,0.0,51.89
3663,1818,394,1,113.0,0.0,43.71
3664,1818,229,2,64.0,0.0,23.55
3665,1819,33,1,127.0,25.4,63.95
3666,1820,93,1,105.0,0.0,46.5
3667,1820,281,3,71.0,0.0,34.15
3668,1821,48,2,112.0,11.2,43.46
3669,1822,25,2,106.0,0.0,41.64
3670,1822,77,1,120.0,0.0,50.9
3671,1822,720,1,55.0,0.0,23.08
3672,1822,598,1,132.0,0.0,50.03
3673,1823,622,1,64.0,9.6,32.05
3674,1823,696,2,48.0,9.6,20.91
3675,1823,414,1,130.0,0.0,55.87
3676,1823,591,2,142.0,0.0,54.34
3677,1824,824,1,50.0,2.5,17.15
3678,1825,642,1,57.0,0.0,24.61
3679,1826,747,1,68.0,0.0,31.79
3680,1826,511,1,122.0,0.0,43.26
3681,1826,961,2,170.0,17.0,75.36
3682,1826,224,2,66.0,0.0,33.84
3683,1827,26,1,115.0,0.0,55.33
3684,1827,336,2,114.0,0.0,50.29
3685,1827,4,1,117.0,0.0,57.11
3686,1828,762,2,62.0,0.0,30.77
3687,1828,690,1,60.0,0.0,20.83
3688,1828,763,2,59.0,0.0,20.79
3689,1828,329,1,127.0,0.0,53.72
3690,1829,1104,1,37.0,0.0,14.13
3691,1829,512,2,131.0,0.0,56.2
3692,1829,324,3,106.0,0.0,53.67
3693,1829,774,1,54.0,0.0,21.33
3694,1830,77,1,120.0,0.0,50.9
3695,1830,972,1,215.0,0.0,96.09
3696,1830,131,1,107.0,0.0,54.07
3697,1830,419,1,116.0,23.2,52.66
3698,1831,649,2,51.0,0.0,18.15
3699,1832,29,2,112.0,22.4,41.33
3700,1833,324,3,106.0,0.0,53.67
3701,1833,704,2,68.0,0.0,23.64
3702,1834,338,1,124.0,0.0,49.8
3703,1834,110,3,126.0,0.0,56.77
3704,1834,876,1,93.0,9.3,45.34
3705,1835,291,1,58.0,0.0,22.26
3706,1835,426,1,122.0,0.0,56.17
3707,1836,405,1,124.0,0.0,49.31
3708,1837,694,2,54.0,0.0,18.6
3709,1837,779,3,68.0,30.6,23.67
3710,1838,119,1,124.0,0.0,44.77
3711,1838,126,1,128.0,12.8,60.06
3712,1838,12,3,102.0,0.0,43.41
3713,1838,631,2,50.0,0.0,21.28
3714,1839,569,1,123.0,0.0,53.59
3715,1840,646,1,66.0,0.0,26.93
3716,1841,754,1,49.0,7.35,20.05
3717,1841,421,2,125.0,25.0,54.97
3718,1842,620,1,65.0,6.5,23.92
3719,1842,843,2,108.0,0.0,39.14
3720,1842,371,2,106.0,0.0,48.87
3721,1842,374,1,127.0,6.35,54.41
3722,1843,676,1,66.0,6.6,28.74
3723,1843,705,1,57.0,0.0,23.41
3724,1844,359,1,133.0,0.0,49.23
3725,1845,128,2,101.0,0.0,45.03
3726,1845,890,2,90.0,0.0,44.28
3727,1845,701,1,48.0,0.0,21.99
3728,1845,825,2,57.0,0.0,27.4
3729,1846,708,1,49.0,0.0,18.93
3730,1846,1049,1,176.0,0.0,70.04
3731,1846,409,1,100.0,0.0,45.15
3732,1847,769,2,58.0,17.4,24.95
3733,1847,637,1,68.0,0.0,34.21
3734,1848,525,2,118.0,0.0,56.6
3735,1849,667,1,68.0,13.6,24.92
3736,1849,45,2,98.0,0.0,50.23
3737,1849,1061,3,205.0,0.0,99.95
3738,1850,105,1,122.0,0.0,61.6
3739,1851,508,1,110.0,16.5,47.26
3740,1852,332,1,132.0,0.0,45.84
3741,1853,385,3,124.0,55.8,44.81
3742,1853,692,1,55.0,5.5,20.61
3743,1854,678,2,56.0,0.0,21.06
3744,1855,117,2,119.0,11.9,56.82
3745,1856,322,2,100.0,20.0,40.16
3746,1857,282,2,67.0,0.0,33.68
3747,1858,103,2,108.0,0.0,43.84
3748,1859,256,2,67.0,0.0,30.06
3749,1860,484,1,137.0,0.0,47.83
3750,1861,823,2,46.0,0.0,20.77
3751,1861,516,2,112.0,0.0,44.42
3752,1862,9,2,99.0,0.0,36.41
3753,1863,501,1,125.0,0.0,60.1
3754,1864,466,1,101.0,0.0,35.75
3755,1864,480,1,127.0,0.0,47.04
3756,1864,794,2,45.0,0.0,20.06
3757,1864,485,1,108.0,0.0,54.15
3758,1865,435,1,137.0,0.0,70.34
3759,1865,644,1,51.0,0.0,19.36
3760,1866,22,1,115.0,0.0,45.39
3761,1867,120,1,113.0,5.65,46.93
3762,1867,307,2,105.0,42.0,43.52
3763,1868,8,1,122.0,18.3,45.75
3764,1869,80,1,121.0,0.0,60.04
3765,1869,47,1,113.0,11.3,57.5
3766,1870,550,2,117.0,0.0,50.37
3767,1871,63,1,100.0,0.0,36.76
3768,1872,391,1,136.0,0.0,64.23
3769,1872,152,1,107.0,5.35,47.51
3770,1873,492,2,129.0,51.6,61.16
3771,1873,263,1,59.0,0.0,25.45
3772,1873,124,2,120.0,0.0,52.74
3773,1874,39,2,120.0,0.0,50.13
3774,1875,945,2,85.0,17.0,41.97
3775,1876,1085,2,212.0,0.0,94.58
3776,1876,115,1,99.0,0.0,44.64
3777,1877,826,1,47.0,0.0,20.29
3778,1877,519,1,116.0,0.0,43.52
3779,1878,8,1,122.0,18.3,45.75
3780,1879,1024,2,210.0,84.0,107.85
3781,1879,845,1,117.0,0.0,59.8
3782,1880,445,3,99.0,0.0,41.89
3783,1880,686,3,52.0,0.0,24.33
3784,1880,68,2,128.0,0.0,55.19
3785,1880,463,3,120.0,18.0,60.22
3786,1881,667,1,68.0,0.0,24.92
3787,1881,768,2,59.0,0.0,24.59
3788,1882,697,1,48.0,0.0,22.93
3789,1882,125,2,122.0,0.0,52.01
3790,1883,68,1,128.0,0.0,55.19
3791,1883,918,1,77.0,0.0,32.59
3792,1884,954,1,174.0,0.0,84.16
3793,1884,474,1,130.0,0.0,58.66
3794,1885,179,1,102.0,0.0,42.91
3795,1885,515,1,110.0,0.0,57.1
3796,1886,621,2,57.0,0.0,23.92
3797,1887,801,1,50.0,0.0,24.86
3798,1887,112,2,120.0,36.0,61.51
3799,1888,369,2,102.0,0.0,48.04
3800,1888,876,1,93.0,0.0,45.34
3801,1888,688,1,50.0,0.0,21.8
3802,1888,750,2,63.0,0.0,32.18
3803,1889,480,1,127.0,19.05,47.04
3804,1889,448,1,114.0,0.0,55.36
3805,1890,147,1,99.0,14.85,44.64
3806,1890,775,1,55.0,0.0,20.18
3807,1890,648,1,53.0,0.0,24.63
3808,1891,141,1,126.0,0.0,60.35
3809,1892,68,3,128.0,0.0,55.19
3810,1893,978,2,174.0,34.8,66.51
3811,1894,524,3,118.0,0.0,49.25
3812,1895,864,1,111.0,0.0,54.54
3813,1896,1002,1,158.0,0.0,55.07
3814,1896,623,2,51.0,0.0,25.64
3815,1897,862,3,100.0,30.0,42.15
3816,1897,348,1,138.0,20.7,56.85
3817,1898,920,2,73.0,0.0,29.7
3818,1899,585,1,134.0,0.0,52.68
3819,1900,893,1,89.0,0.0,33.87
3820,1900,96,3,110.0,0.0,39.36
3821,1900,116,2,102.0,0.0,45.19
3822,1900,269,1,61.0,3.05,27.28
3823,1901,689,2,57.0,17.1,19.52
3824,1901,278,2,77.0,0.0,38.83
3825,1901,636,2,67.0,6.7,22.93
3826,1901,292,1,67.0,0.0,33.41
3827,1902,472,2,106.0,0.0,46.89
3828,1902,756,2,64.0,0.0,27.48
3829,1902,1080,3,170.0,51.0,58.6
3830,1902,379,2,128.0,25.6,47.39
3831,1903,500,2,136.0,0.0,63.5
3832,1903,823,1,46.0,0.0,20.77
3833,1904,998,3,168.0,0.0,80.73
3834,1904,196,1,74.0,0.0,31.52
3835,1904,688,1,50.0,7.5,21.8
3836,1904,839,1,55.0,0.0,19.91
3837,1905,471,2,100.0,10.0,36.76
3838,1906,904,3,73.0,0.0,31.9
3839,1906,124,1,120.0,6.0,52.74
3840,1907,201,2,61.0,6.1,28.8
3841,1908,236,1,58.0,0.0,29.74
3842,1908,108,2,121.0,0.0,47.42
3843,1909,760,1,58.0,0.0,25.78
3844,1909,528,1,109.0,0.0,41.14
3845,1909,1046,1,187.0,0.0,78.37
3846,1910,110,3,126.0,0.0,56.77
3847,1911,608,1,67.0,0.0,25.24
3848,1911,371,2,106.0,0.0,48.87
3849,1911,609,2,65.0,6.5,25.65
3850,1912,744,1,51.0,7.65,20.45
3851,1913,807,2,45.0,0.0,18.32
3852,1913,365,1,107.0,10.7,38.53
3853,1913,996,1,214.0,21.4,100.63
3854,1913,902,1,77.0,0.0,27.61
3855,1914,1012,2,153.0,61.2,57.34
3856,1915,772,1,62.0,0.0,24.02
3857,1915,895,2,112.0,0.0,55.61
3858,1915,100,1,127.0,19.05,53.76
3859,1916,7,2,108.0,0.0,55.59
3860,1916,2,2,121.0,0.0,58.26
3861,1917,95,3,125.0,0.0,61.25
3862,1917,498,2,138.0,13.8,58.8
3863,1917,790,2,56.0,0.0,28.11
3864,1918,445,1,99.0,0.0,41.89
3865,1919,851,2,94.0,0.0,46.53
3866,1920,65,1,106.0,5.3,50.87
3867,1920,118,1,114.0,0.0,51.06
3868,1921,1055,2,156.0,15.6,61.71
3869,1921,190,1,75.0,0.0,26.92
3870,1921,365,2,107.0,0.0,38.53
3871,1921,642,1,57.0,0.0,24.61
3872,1922,1077,1,205.0,10.25,99.27
3873,1922,278,2,77.0,0.0,38.83
3874,1923,798,1,50.0,0.0,22.25
3875,1924,858,2,94.0,18.8,45.88
3876,1925,345,1,135.0,0.0,50.82
3877,1926,758,3,49.0,0.0,18.98
3878,1927,753,1,60.0,0.0,30.1
3879,1928,587,3,126.0,56.7,56.98
3880,1928,739,1,63.0,0.0,27.18
3881,1928,866,1,105.0,0.0,52.62
3882,1929,956,3,159.0,0.0,80.2
3883,1930,46,2,122.0,0.0,43.3
3884,1930,479,2,125.0,0.0,52.28
3885,1931,934,2,74.0,0.0,32.46
3886,1931,676,1,66.0,0.0,28.74
3887,1932,722,1,49.0,0.0,17.67
3888,1932,773,1,55.0,0.0,23.86
3889,1932,646,1,66.0,0.0,26.93
3890,1932,62,3,98.0,0.0,37.57
3891,1933,393,2,117.0,11.7,40.82
3892,1934,748,2,54.0,0.0,21.27
3893,1935,44,2,116.0,0.0,46.68
3894,1936,636,1,67.0,6.7,22.93
3895,1937,364,1,122.0,0.0,47.42
3896,1937,546,1,113.0,0.0,54.3
3897,1938,228,2,71.0,0.0,27.97
3898,1938,359,1,133.0,0.0,49.23
3899,1939,954,2,174.0,0.0,84.16
3900,1940,142,1,123.0,6.15,42.71
3901,1940,400,2,132.0,0.0,56.05
3902,1941,47,3,113.0,67.8,57.5
3903,1941,877,1,117.0,0.0,58.12
3904,1942,521,3,141.0,0.0,54.66
3905,1942,931,1,81.0,4.05,34.21
3906,1942,233,1,76.0,7.6,36.61
3907,1943,840,1,48.0,0.0,23.54
3908,1944,677,2,52.0,5.2,20.5
3909,1944,166,1,122.0,0.0,48.39
3910,1945,1048,1,158.0,0.0,80.85
3911,1945,313,1,119.0,0.0,49.77
3912,1946,821,2,55.0,0.0,27.73
3913,1946,1054,3,187.0,56.1,64.84
3914,1946,646,1,66.0,0.0,26.93
3915,1947,279,1,65.0,0.0,30.68
3916,1948,668,1,49.0,0.0,16.8
3917,1948,947,2,86.0,0.0,39.68
3918,1948,799,1,47.0,0.0,22.07
3919,1948,544,2,117.0,23.4,40.84
3920,1949,642,1,57.0,0.0,24.61
3921,1950,293,1,68.0,0.0,25.39
3922,1950,437,2,113.0,22.6,40.48
3923,1950,694,1,54.0,0.0,18.6
3924,1951,440,3,115.0,0.0,41.55
3925,1951,395,2,108.0,0.0,52.79
3926,1952,578,3,124.0,0.0,56.41
3927,1952,533,2,148.0,29.6,61.29
3928,1953,546,3,113.0,50.85,54.3
3929,1954,282,1,67.0,0.0,33.68
3930,1954,665,1,64.0,0.0,29.04
3931,1954,1070,2,173.0,0.0,66.79
3932,1954,344,2,103.0,20.6,40.28
3933,1955,28,1,98.0,4.9,34.91
3934,1955,949,2,164.0,0.0,72.38
3935,1956,581,1,140.0,0.0,51.47
3936,1957,164,2,113.0,0.0,53.4
3937,1957,934,1,74.0,0.0,32.46
3938,1957,1003,3,174.0,0.0,67.23
3939,1958,135,2,100.0,30.0,50.15
3940,1958,404,3,102.0,0.0,37.91
3941,1958,701,1,48.0,7.2,21.99
3942,1959,95,2,125.0,12.5,61.25
3943,1959,371,1,106.0,5.3,48.87
3944,1960,779,2,68.0,6.8,23.67
3945,1961,899,1,108.0,21.6,53.07
3946,1962,965,1,218.0,0.0,98.2
3947,1963,694,2,54.0,21.6,18.6
3948,1963,637,1,68.0,0.0,34.21
3949,1963,142,1,123.0,0.0,42.71
3950,1963,636,2,67.0,0.0,22.93
3951,1964,959,2,226.0,0.0,80.94
3952,1964,742,3,48.0,7.2,21.13
3953,1965,724,3,57.0,0.0,23.65
3954,1965,515,2,110.0,0.0,57.1
3955,1966,33,2,127.0,12.7,63.95
3956,1966,993,2,219.0,0.0,89.2
3957,1966,1009,1,186.0,0.0,68.58
3958,1966,241,1,64.0,3.2,26.3
3959,1967,515,1,110.0,0.0,57.1
3960,1968,1079,1,189.0,0.0,71.85
3961,1968,687,2,62.0,0.0,24.89
3962,1968,434,1,129.0,0.0,55.39
3963,1969,435,1,137.0,20.55,70.34
3964,1969,776,3,60.0,0.0,21.84
3965,1970,229,2,64.0,6.4,23.55
3966,1970,806,2,48.0,0.0,16.76
3967,1971,980,1,173.0,0.0,63.22
3968,1972,537,3,119.0,0.0,57.51
3969,1973,201,2,61.0,0.0,28.8
3970,1974,211,2,60.0,0.0,29.67
3971,1975,81,1,106.0,0.0,43.18
3972,1976,893,1,89.0,13.35,33.87
3973,1977,347,3,108.0,0.0,48.88
3974,1977,883,1,105.0,0.0,45.38
3975,1977,1045,2,202.0,0.0,75.76
3976,1977,352,1,118.0,11.8,53.55
3977,1978,531,1,116.0,0.0,48.0
3978,1979,777,1,65.0,0.0,24.88
3979,1980,859,1,110.0,0.0,52.45
3980,1981,591,1,142.0,28.4,54.34
3981,1981,607,2,59.0,0.0,26.85
3982,1981,773,2,55.0,0.0,23.86
3983,1981,1080,2,170.0,0.0,58.6
3984,1982,877,1,117.0,0.0,58.12
3985,1983,1048,3,158.0,0.0,80.85
3986,1983,843,1,108.0,5.4,39.14
3987,1984,738,1,49.0,0.0,21.62
3988,1984,1086,3,179.0,0.0,61.92
3989,1984,304,1,129.0,0.0,61.79
3990,1985,153,2,118.0,0.0,60.1
3991,1986,462,2,103.0,0.0,49.77
3992,1987,612,3,59.0,17.7,26.02
3993,1987,499,2,123.0,0.0,48.65
3994,1987,527,3,108.0,16.2,47.82
3995,1987,792,2,46.0,0.0,22.5
3996,1988,729,2,50.0,5.0,19.88
3997,1988,85,2,112.0,22.4,41.03
3998,1988,1103,1,58.0,2.9,25.06
3999,1988,603,1,67.0,10.05,28.81
4000,1989,299,1,65.0,0.0,22.94
4001,1989,949,1,164.0,0.0,72.38
4002,1990,306,1,102.0,0.0,39.54
4003,1990,645,1,67.0,6.7,31.63
4004,1991,87,3,116.0,17.4,45.38
4005,1992,266,2,59.0,0.0,25.75
4006,1993,891,2,111.0,0.0,44.94
