product_id,product_name,category,gender,color,size,season,unit_cost,retail_price,launch_date,product_status
562,Summit Knit Half-Zip,Half-Zips,Men,Plum,S,Core,51.14,127.0,2024-02-05,active
563,Summit Knit Half-Zip,Half-Zips,Men,Plum,M,Core,56.77,138.0,2024-01-20,active
564,Summit Knit Half-Zip,Half-Zips,Men,Plum,L,Summer,67.92,143.0,2024-02-02,active
565,Summit Knit Half-Zip,Half-Zips,Men,Plum,XL,Core,61.18,129.0,2025-07-08,active
566,Summit Knit Half-Zip,Half-Zips,Men,White,XS,Winter,52.28,120.0,2024-05-18,active
567,Summit Knit Half-Zip,Half-Zips,Men,White,S,Spring,53.41,140.0,2024-06-06,active
568,Summit Knit Half-Zip,Half-Zips,Men,White,M,Winter,56.6,121.0,2025-09-05,active
569,Summit Knit Half-Zip,Half-Zips,Men,White,L,Fall,53.59,123.0,2025-04-21,active
570,Summit Knit Half-Zip,Half-Zips,Men,White,XL,Summer,51.45,113.0,2024-10-14,active
571,Summit Knit Half-Zip,Half-Zips,Men,Sky,XS,Summer,52.5,108.0,2025-07-22,active
572,Summit Knit Half-Zip,Half-Zips,Men,Sky,S,Core,53.71,147.0,2025-01-05,active
573,Summit Knit Half-Zip,Half-Zips,Men,Sky,M,Summer,57.68,114.0,2025-07-31,active
574,Summit Knit Half-Zip,Half-Zips,Men,Sky,L,Spring,53.31,141.0,2024-04-18,active
575,Summit Knit Half-Zip,Half-Zips,Men,Sky,XL,Core,40.58,115.0,2024-03-17,active
576,Summit Knit Half-Zip,Half-Zips,Men,Forest,XS,Core,40.39,111.0,2024-02-17,active
577,Summit Knit Half-Zip,Half-Zips,Men,Forest,S,Winter,66.16,138.0,2025-01-06,active
578,Summit Knit Half-Zip,Half-Zips,Men,Forest,M,Fall,56.41,124.0,2025-07-18,active
579,Summit Knit Half-Zip,Half-Zips,Men,Forest,L,Summer,61.4,146.0,2025-04-01,active
580,Summit Knit Half-Zip,Half-Zips,Men,Forest,XL,Winter,42.24,114.0,2024-10-26,active
581,Summit Knit Half-Zip,Half-Zips,Women,Plum,XS,Summer,51.47,140.0,2024-06-15,active
582,Summit Knit Half-Zip,Half-Zips,Women,Plum,S,Winter,55.92,140.0,2025-06-22,active
583,Summit Knit Half-Zip,Half-Zips,Women,Plum,M,Winter,47.44,134.0,2025-07-02,active
584,Summit Knit Half-Zip,Half-Zips,Women,Plum,L,Winter,43.96,116.0,2024-07-15,active
585,Summit Knit Half-Zip,Half-Zips,Women,Plum,XL,Fall,52.68,134.0,2025-08-05,active
586,Summit Knit Half-Zip,Half-Zips,Women,White,XS,Winter,51.89,118.0,2024-07-04,active
587,Summit Knit Half-Zip,Half-Zips,Women,White,S,Spring,56.98,126.0,2025-01-25,active
588,Summit Knit Half-Zip,Half-Zips,Women,White,M,Winter,55.84,121.0,2025-03-19,active
589,Summit Knit Half-Zip,Half-Zips,Women,White,L,Fall,55.5,132.0,2024-02-17,active
590,Summit Knit Half-Zip,Half-Zips,Women,White,XL,Fall,47.5,125.0,2024-02-25,active
591,Summit Knit Half-Zip,Half-Zips,Women,Sky,XS,Core,54.34,142.0,2025-04-20,active
592,Summit Knit Half-Zip,Half-Zips,Women,Sky,S,Fall,60.56,127.0,2024-12-15,active
593,Summit Knit Half-Zip,Half-Zips,Women,Sky,M,Core,58.7,130.0,2024-11-15,active
594,Summit Knit Half-Zip,Half-Zips,Women,Sky,L,Winter,63.53,146.0,2024-11-10,active
595,Summit Knit Half-Zip,Half-Zips,Women,Sky,XL,Fall,52.23,148.0,2025-04-17,active
596,Summit Knit Half-Zip,Half-Zips,Women,Forest,XS,Fall,68.3,135.0,2024-11-04,active
597,Summit Knit Half-Zip,Half-Zips,Women,Forest,S,Fall,66.72,130.0,2024-10-26,active
598,Summit Knit Half-Zip,Half-Zips,Women,Forest,M,Spring,50.03,132.0,2024-04-25,active
599,Summit Knit Half-Zip,Half-Zips,Women,Forest,L,Winter,55.14,132.0,2024-01-01,active
600,Summit Knit Half-Zip,Half-Zips,Women,Forest,XL,Fall,44.95,130.0,2025-04-14,active
601,Strive Performance Tee,Performance Tees,Men,Charcoal,XS,Summer,24.32,61.0,2024-09-09,active
602,Strive Performance Tee,Performance Tees,Men,Charcoal,S,Summer,26.7,56.0,2024-04-07,active
603,Strive Performance Tee,Performance Tees,Men,Charcoal,M,Fall,28.81,67.0,2024-04-10,active
604,Strive Performance Tee,Performance Tees,Men,Charcoal,L,Winter,33.79,65.0,2025-05-31,active
605,Strive Performance Tee,Performance Tees,Men,Charcoal,XL,Winter,20.79,54.0,2025-03-12,active
606,Strive Performance Tee,Performance Tees,Men,Black,XS,Spring,31.13,60.0,2024-01-06,active
607,Strive Performance Tee,Performance Tees,Men,Black,S,Fall,26.85,59.0,2025-04-06,active
608,Strive Performance Tee,Performance Tees,Men,Black,M,Winter,25.24,67.0,2024-08-30,active
609,Strive Performance Tee,Performance Tees,Men,Black,L,Summer,25.65,65.0,2025-08-23,active
610,Strive Performance Tee,Performance Tees,Men,Black,XL,Fall,35.18,68.0,2025-08-11,active
611,Strive Performance Tee,Performance Tees,Men,Oat,XS,Winter,24.86,64.0,2024-01-25,active
612,Strive Performance Tee,Performance Tees,Men,Oat,S,Fall,26.02,59.0,2024-04-21,active
613,Strive Performance Tee,Performance Tees,Men,Oat,M,Core,25.22,61.0,2025-03-10,active
614,Strive Performance Tee,Performance Tees,Men,Oat,L,Fall,21.97,55.0,2024-12-03,active
615,Strive Performance Tee,Performance Tees,Men,Oat,XL,Spring,25.15,51.0,2025-09-22,active
616,Strive Performance Tee,Performance Tees,Men,White,XS,Spring,24.79,52.0,2025-09-22,active
617,Strive Performance Tee,Performance Tees,Men,White,S,Summer,19.05,48.0,2024-03-12,active
618,Strive Performance Tee,Performance Tees,Men,White,M,Spring,23.76,61.0,2025-03-15,active
619,Strive Performance Tee,Performance Tees,Men,White,L,Spring,21.79,49.0,2025-05-30,active
620,Strive Performance Tee,Performance Tees,Men,White,XL,Summer,23.92,65.0,2024-11-28,active
621,Strive Performance Tee,Performance Tees,Women,Charcoal,XS,Fall,23.92,57.0,2024-09-01,active
622,Strive Performance Tee,Performance Tees,Women,Charcoal,S,Fall,32.05,64.0,2024-03-21,active
623,Strive Performance Tee,Performance Tees,Women,Charcoal,M,Winter,25.64,51.0,2024-08-03,active
624,Strive Performance Tee,Performance Tees,Women,Charcoal,L,Spring,19.2,51.0,2025-06-01,active
625,Strive Performance Tee,Performance Tees,Women,Charcoal,XL,Core,28.22,63.0,2025-09-06,active
626,Strive Performance Tee,Performance Tees,Women,Black,XS,Winter,22.85,58.0,2025-08-12,active
627,Strive Performance Tee,Performance Tees,Women,Black,S,Spring,20.92,55.0,2025-04-14,active
628,Strive Performance Tee,Performance Tees,Women,Black,M,Summer,25.74,55.0,2024-08-17,active
629,Strive Performance Tee,Performance Tees,Women,Black,L,Winter,25.99,57.0,2024-06-07,active
630,Strive Performance Tee,Performance Tees,Women,Black,XL,Spring,31.1,64.0,2024-05-21,active
631,Strive Performance Tee,Performance Tees,Women,Oat,XS,Winter,21.28,50.0,2025-02-01,active
632,Strive Performance Tee,Performance Tees,Women,Oat,S,Fall,18.43,53.0,2025-07-07,active
633,Strive Performance Tee,Performance Tees,Women,Oat,M,Spring,23.63,57.0,2024-02-23,active
634,Strive Performance Tee,Performance Tees,Women,Oat,L,Winter,32.93,65.0,2024-10-06,active
635,Strive Performance Tee,Performance Tees,Women,Oat,XL,Fall,23.0,67.0,2024-07-13,active
636,Strive Performance Tee,Performance Tees,Women,White,XS,Winter,22.93,67.0,2025-07-12,active
637,Strive Performance Tee,Performance Tees,Women,White,S,Spring,34.21,68.0,2024-05-28,active
638,Strive Performance Tee,Performance Tees,Women,White,M,Spring,20.89,59.0,2024-02-12,active
639,Strive Performance Tee,Performance Tees,Women,White,L,Winter,27.04,60.0,2024-11-03,active
640,Strive Performance Tee,Performance Tees,Women,White,XL,Winter,22.06,60.0,2025-02-28,active
641,Strive Performance Tee,Performance Tees,Unisex,Charcoal,XS,Fall,23.1,49.0,2024-04-27,active
642,Strive Performance Tee,Performance Tees,Unisex,Charcoal,S,Core,24.61,57.0,2024-12-14,active
643,Strive Performance Tee,Performance Tees,Unisex,Charcoal,M,Core,32.09,68.0,2024-01-15,active
644,Strive Performance Tee,Performance Tees,Unisex,Charcoal,L,Fall,19.36,51.0,2025-04-11,active
645,Strive Performance Tee,Performance Tees,Unisex,Charcoal,XL,Core,31.63,67.0,2024-03-03,active
646,Strive Performance Tee,Performance Tees,Unisex,Black,XS,Winter,26.93,66.0,2024-05-07,active
647,Strive Performance Tee,Performance Tees,Unisex,Black,S,Spring,23.92,53.0,2024-11-01,active
648,Strive Performance Tee,Performance Tees,Unisex,Black,M,Fall,24.63,53.0,2025-02-16,active
649,Strive Performance Tee,Performance Tees,Unisex,Black,L,Core,18.15,51.0,2025-03-05,active
650,Strive Performance Tee,Performance Tees,Unisex,Black,XL,Winter,19.41,55.0,2024-09-22,active
651,Strive Performance Tee,Performance Tees,Unisex,Oat,XS,Spring,24.65,63.0,2024-11-23,active
652,Strive Performance Tee,Performance Tees,Unisex,Oat,S,Spring,28.18,65.0,2024-07-22,active
653,Strive Performance Tee,Performance Tees,Unisex,Oat,M,Spring,29.16,57.0,2024-06-09,active
654,Strive Performance Tee,Performance Tees,Unisex,Oat,L,Summer,24.97,50.0,2025-03-17,active
655,Strive Performance Tee,Performance Tees,Unisex,Oat,XL,Spring,18.37,50.0,2024-04-29,active
656,Strive Performance Tee,Performance Tees,Unisex,White,XS,Summer,18.8,48.0,2024-10-18,active
657,Strive Performance Tee,Performance Tees,Unisex,White,S,Summer,23.63,57.0,2024-12-12,active
658,Strive Performance Tee,Performance Tees,Unisex,White,M,Summer,18.33,53.0,2025-03-14,active
659,Strive Performance Tee,Performance Tees,Unisex,White,L,Fall,25.15,55.0,2025-05-01,active
660,Strive Performance Tee,Performance Tees,Unisex,White,XL,Summer,18.47,48.0,2024-08-02,active
661,Core Training Tee,Performance Tees,Men,Heather Grey,XS,Fall,17.88,52.0,2025-01-14,active
662,Core Training Tee,Performance Tees,Men,Heather Grey,S,Spring,26.2,63.0,2024-08-08,active
663,Core Training Tee,Performance Tees,Men,Heather Grey,M,Spring,25.48,50.0,2025-05-16,active
664,Core Training Tee,Performance Tees,Men,Heather Grey,L,Summer,32.47,68.0,2025-01-19,active
665,Core Training Tee,Performance Tees,Men,Heather Grey,XL,Core,29.04,64.0,2025-05-19,active
666,Core Training Tee,Performance Tees,Men,Black,XS,Fall,23.64,68.0,2025-09-19,active
667,Core Training Tee,Performance Tees,Men,Black,S,Summer,24.92,68.0,2024-12-16,active
668,Core Training Tee,Performance Tees,Men,Black,M,Fall,16.8,49.0,2025-09-24,active
669,Core Training Tee,Performance Tees,Men,Black,L,Fall,19.92,50.0,2025-06-23,active
670,Core Training Tee,Performance Tees,Men,Black,XL,Spring,21.7,51.0,2025-09-17,active
671,Core Training Tee,Performance Tees,Men,Sky,XS,Summer,26.53,52.0,2024-02-03,active
672,Core Training Tee,Performance Tees,Men,Sky,S,Fall,22.8,64.0,2024-11-18,active
673,Core Training Tee,Performance Tees,Men,Sky,M,Core,20.66,48.0,2025-08-18,active
674,Core Training Tee,Performance Tees,Men,Sky,L,Core,29.3,68.0,2024-06-14,active
675,Core Training Tee,Performance Tees,Men,Sky,XL,Core,19.91,51.0,2024-10-13,active
676,Core Training Tee,Performance Tees,Men,Oat,XS,Core,28.74,66.0,2024-09-06,active
677,Core Training Tee,Performance Tees,Men,Oat,S,Spring,20.5,52.0,2024-04-29,active
678,Core Training Tee,Performance Tees,Men,Oat,M,Winter,21.06,56.0,2024-09-07,active
679,Core Training Tee,Performance Tees,Men,Oat,L,Summer,26.3,57.0,2024-04-26,active
680,Core Training Tee,Performance Tees,Men,Oat,XL,Winter,23.36,58.0,2024-08-15,active
681,Core Training Tee,Performance Tees,Women,Heather Grey,XS,Core,23.09,57.0,2024-10-25,active
682,Core Training Tee,Performance Tees,Women,Heather Grey,S,Core,18.55,49.0,2025-01-01,active
683,Core Training Tee,Performance Tees,Women,Heather Grey,M,Fall,19.78,57.0,2024-08-07,active
684,Core Training Tee,Performance Tees,Women,Heather Grey,L,Winter,22.59,59.0,2024-03-20,active
685,Core Training Tee,Performance Tees,Women,Heather Grey,XL,Core,26.69,55.0,2024-03-24,active
686,Core Training Tee,Performance Tees,Women,Black,XS,Winter,24.33,52.0,2025-01-23,active
687,Core Training Tee,Performance Tees,Women,Black,S,Spring,24.89,62.0,2025-09-27,active
688,Core Training Tee,Performance Tees,Women,Black,M,Spring,21.8,50.0,2024-11-28,active
689,Core Training Tee,Performance Tees,Women,Black,L,Core,19.52,57.0,2025-01-27,active
690,Core Training Tee,Performance Tees,Women,Black,XL,Spring,20.83,60.0,2024-06-18,active
691,Core Training Tee,Performance Tees,Women,Sky,XS,Spring,24.53,63.0,2024-06-02,active
692,Core Training Tee,Performance Tees,Women,Sky,S,Summer,20.61,55.0,2024-06-27,active
693,Core Training Tee,Performance Tees,Women,Sky,M,Summer,22.46,56.0,2024-09-03,active
694,Core Training Tee,Performance Tees,Women,Sky,L,Summer,18.6,54.0,2024-02-27,active
695,Core Training Tee,Performance Tees,Women,Sky,XL,Core,27.99,54.0,2025-04-29,active
696,Core Training Tee,Performance Tees,Women,Oat,XS,Summer,20.91,48.0,2024-11-18,active
697,Core Training Tee,Performance Tees,Women,Oat,S,Core,22.93,48.0,2025-05-10,active
698,Core Training Tee,Performance Tees,Women,Oat,M,Winter,24.25,58.0,2025-07-27,active
699,Core Training Tee,Performance Tees,Women,Oat,L,Core,24.52,62.0,2025-05-31,active
700,Core Training Tee,Performance Tees,Women,Oat,XL,Winter,30.1,58.0,2024-03-01,active
701,Core Training Tee,Performance Tees,Unisex,Heather Grey,XS,Spring,21.99,48.0,2024-02-29,active
702,Core Training Tee,Performance Tees,Unisex,Heather Grey,S,Winter,30.0,62.0,2025-05-07,active
703,Core Training Tee,Performance Tees,Unisex,Heather Grey,M,Summer,20.74,58.0,2025-07-02,active
704,Core Training Tee,Performance Tees,Unisex,Heather Grey,L,Fall,23.64,68.0,2024-09-22,active
705,Core Training Tee,Performance Tees,Unisex,Heather Grey,XL,Fall,23.41,57.0,2024-06-18,active
706,Core Training Tee,Performance Tees,Unisex,Black,XS,Core,19.04,49.0,2025-07-16,active
707,Core Training Tee,Performance Tees,Unisex,Black,S,Fall,26.73,67.0,2024-09-29,active
708,Core Training Tee,Performance Tees,Unisex,Black,M,Fall,18.93,49.0,2024-09-24,active
709,Core Training Tee,Performance Tees,Unisex,Black,L,Fall,19.76,49.0,2024-04-07,active
710,Core Training Tee,Performance Tees,Unisex,Black,XL,Summer,28.81,59.0,2024-09-21,active
711,Core Training Tee,Performance Tees,Unisex,Sky,XS,Core,29.84,62.0,2025-09-12,active
712,Core Training Tee,Performance Tees,Unisex,Sky,S,Fall,21.93,60.0,2025-06-20,active
713,Core Training Tee,Performance Tees,Unisex,Sky,M,Fall,28.75,59.0,2024-04-18,active
714,Core Training Tee,Performance Tees,Unisex,Sky,L,Spring,27.4,54.0,2024-06-17,active
715,Core Training Tee,Performance Tees,Unisex,Sky,XL,Spring,25.84,55.0,2024-12-26,active
716,Core Training Tee,Performance Tees,Unisex,Oat,XS,Spring,26.78,55.0,2025-01-17,active
717,Core Training Tee,Performance Tees,Unisex,Oat,S,Winter,22.42,58.0,2024-11-23,active
718,Core Training Tee,Performance Tees,Unisex,Oat,M,Core,27.98,55.0,2024-03-16,active
719,Core Training Tee,Performance Tees,Unisex,Oat,L,Fall,21.1,53.0,2024-04-29,active
720,Core Training Tee,Performance Tees,Unisex,Oat,XL,Spring,23.08,55.0,2025-04-04,active
721,Daily Tech Tee,Performance Tees,Men,Oat,XS,Core,28.17,66.0,2025-05-08,active
722,Daily Tech Tee,Performance Tees,Men,Oat,S,Winter,17.67,49.0,2025-01-09,active
723,Daily Tech Tee,Performance Tees,Men,Oat,M,Winter,26.58,67.0,2024-07-27,active
724,Daily Tech Tee,Performance Tees,Men,Oat,L,Fall,23.65,57.0,2024-07-15,active
725,Daily Tech Tee,Performance Tees,Men,Oat,XL,Winter,25.45,66.0,2024-11-01,active
726,Daily Tech Tee,Performance Tees,Men,Forest,XS,Spring,17.0,49.0,2024-03-15,active
727,Daily Tech Tee,Performance Tees,Men,Forest,S,Winter,25.19,55.0,2024-10-12,active
728,Daily Tech Tee,Performance Tees,Men,Forest,M,Fall,31.81,67.0,2024-09-14,active
729,Daily Tech Tee,Performance Tees,Men,Forest,L,Core,19.88,50.0,2025-08-23,active
730,Daily Tech Tee,Performance Tees,Men,Forest,XL,Fall,23.21,59.0,2025-06-18,active
731,Daily Tech Tee,Performance Tees,Men,Black,XS,Spring,21.22,55.0,2025-03-01,active
732,Daily Tech Tee,Performance Tees,Men,Black,S,Summer,20.13,52.0,2024-07-15,active
733,Daily Tech Tee,Performance Tees,Men,Black,M,Core,22.52,56.0,2025-03-19,active
734,Daily Tech Tee,Performance Tees,Men,Black,L,Summer,26.12,64.0,2024-07-04,active
735,Daily Tech Tee,Performance Tees,Men,Black,XL,Core,29.51,68.0,2024-03-19,active
736,Daily Tech Tee,Performance Tees,Men,White,XS,Core,22.44,64.0,2025-03-31,active
737,Daily Tech Tee,Performance Tees,Men,White,S,Spring,32.09,62.0,2025-05-27,active
738,Daily Tech Tee,Performance Tees,Men,White,M,Winter,21.62,49.0,2024-01-20,active
739,Daily Tech Tee,Performance Tees,Men,White,L,Core,27.18,63.0,2024-02-21,active
740,Daily Tech Tee,Performance Tees,Men,White,XL,Fall,29.91,66.0,2025-08-16,active
741,Daily Tech Tee,Performance Tees,Women,Oat,XS,Spring,30.97,63.0,2024-12-01,active
742,Daily Tech Tee,Performance Tees,Women,Oat,S,Spring,21.13,48.0,2025-03-29,active
743,Daily Tech Tee,Performance Tees,Women,Oat,M,Spring,30.14,66.0,2024-11-08,active
744,Daily Tech Tee,Performance Tees,Women,Oat,L,Summer,20.45,51.0,2025-03-26,active
745,Daily Tech Tee,Performance Tees,Women,Oat,XL,Winter,18.56,52.0,2024-11-12,active
746,Daily Tech Tee,Performance Tees,Women,Forest,XS,Spring,24.06,64.0,2024-06-25,active
747,Daily Tech Tee,Performance Tees,Women,Forest,S,Summer,31.79,68.0,2025-01-10,active
748,Daily Tech Tee,Performance Tees,Women,Forest,M,Spring,21.27,54.0,2025-03-20,active
749,Daily Tech Tee,Performance Tees,Women,Forest,L,Core,21.91,63.0,2025-07-29,active
750,Daily Tech Tee,Performance Tees,Women,Forest,XL,Summer,32.18,63.0,2024-07-19,active
751,Daily Tech Tee,Performance Tees,Women,Black,XS,Spring,24.37,57.0,2025-07-12,active
752,Daily Tech Tee,Performance Tees,Women,Black,S,Summer,23.43,54.0,2024-12-24,active
753,Daily Tech Tee,Performance Tees,Women,Black,M,Core,30.1,60.0,2025-01-30,active
754,Daily Tech Tee,Performance Tees,Women,Black,L,Winter,20.05,49.0,2024-01-02,active
755,Daily Tech Tee,Performance Tees,Women,Black,XL,Spring,21.55,55.0,2024-06-24,active
756,Daily Tech Tee,Performance Tees,Women,White,XS,Core,27.48,64.0,2025-01-28,active
757,Daily Tech Tee,Performance Tees,Women,White,S,Winter,16.9,48.0,2024-01-18,active
758,Daily Tech Tee,Performance Tees,Women,White,M,Summer,18.98,49.0,2024-09-11,active
759,Daily Tech Tee,Performance Tees,Women,White,L,Fall,19.53,52.0,2024-03-26,active
760,Daily Tech Tee,Performance Tees,Women,White,XL,Summer,25.78,58.0,2024-04-09,active
761,Daily Tech Tee,Performance Tees,Unisex,Oat,XS,Spring,23.72,65.0,2025-04-16,active
762,Daily Tech Tee,Performance Tees,Unisex,Oat,S,Fall,30.77,62.0,2025-06-16,active
763,Daily Tech Tee,Performance Tees,Unisex,Oat,M,Winter,20.79,59.0,2024-07-26,active
764,Daily Tech Tee,Performance Tees,Unisex,Oat,L,Spring,23.08,49.0,2025-08-29,active
765,Daily Tech Tee,Performance Tees,Unisex,Oat,XL,Winter,22.17,63.0,2025-09-25,active
766,Daily Tech Tee,Performance Tees,Unisex,Forest,XS,Core,23.14,65.0,2024-07-11,active
767,Daily Tech Tee,Performance Tees,Unisex,Forest,S,Fall,24.19,49.0,2025-04-15,active
768,Daily Tech Tee,Performance Tees,Unisex,Forest,M,Core,24.59,59.0,2024-07-01,active
769,Daily Tech Tee,Performance Tees,Unisex,Forest,L,Fall,24.95,58.0,2025-07-23,active
770,Daily Tech Tee,Performance Tees,Unisex,Forest,XL,Summer,24.97,51.0,2025-08-27,active
771,Daily Tech Tee,Performance Tees,Unisex,Black,XS,Core,28.97,58.0,2024-03-12,active
772,Daily Tech Tee,Performance Tees,Unisex,Black,S,Spring,24.02,62.0,2025-06-13,active
773,Daily Tech Tee,Performance Tees,Unisex,Black,M,Fall,23.86,55.0,2024-06-18,active
774,Daily Tech Tee,Performance Tees,Unisex,Black,L,Core,21.33,54.0,2025-05-05,active
775,Daily Tech Tee,Performance Tees,Unisex,Black,XL,Summer,20.18,55.0,2025-05-31,active
776,Daily Tech Tee,Performance Tees,Unisex,White,XS,Core,21.84,60.0,2024-10-16,active
777,Daily Tech Tee,Performance Tees,Unisex,White,S,Fall,24.88,65.0,2024-10-06,active
778,Daily Tech Tee,Performance Tees,Unisex,White,M,Spring,16.73,48.0,2024-07-08,active
779,Daily Tech Tee,Performance Tees,Unisex,White,L,Spring,23.67,68.0,2024-08-02,active
780,Daily Tech Tee,Performance Tees,Unisex,White,XL,Core,21.88,49.0,2024-08-07,active
781,Studio Rib Tank,Tanks,Women,Navy,XS,Spring,21.7,58.0,2024-06-13,active
782,Studio Rib Tank,Tanks,Women,Navy,S,Winter,21.47,48.0,2024-12-21,active
783,Studio Rib Tank,Tanks,Women,Navy,M,Core,26.53,53.0,2025-04-26,active
784,Studio Rib Tank,Tanks,Women,Navy,L,Summer,19.8,45.0,2024-06-07,active
785,Studio Rib Tank,Tanks,Women,Navy,XL,Winter,28.43,56.0,2024-07-30,active
786,Studio Rib Tank,Tanks,Women,Forest,XS,Fall,23.66,57.0,2025-09-15,active
787,Studio Rib Tank,Tanks,Women,Forest,S,Summer,20.48,57.0,2024-11-07,active
788,Studio Rib Tank,Tanks,Women,Forest,M,Core,20.42,58.0,2024-12-03,active
789,Studio Rib Tank,Tanks,Women,Forest,L,Winter,20.28,54.0,2024-03-20,active
790,Studio Rib Tank,Tanks,Women,Forest,XL,Winter,28.11,56.0,2024-03-03,active
791,Studio Rib Tank,Tanks,Women,Heather Grey,XS,Winter,19.97,43.0,2024-02-13,active
792,Studio Rib Tank,Tanks,Women,Heather Grey,S,Winter,22.5,46.0,2025-04-29,active
793,Studio Rib Tank,Tanks,Women,Heather Grey,M,Winter,22.29,56.0,2025-01-10,active
794,Studio Rib Tank,Tanks,Women,Heather Grey,L,Winter,20.06,45.0,2025-09-04,active
795,Studio Rib Tank,Tanks,Women,Heather Grey,XL,Core,23.33,49.0,2024-10-06,active
796,Studio Rib Tank,Tanks,Women,Black,XS,Fall,18.82,50.0,2024-04-12,active
797,Studio Rib Tank,Tanks,Women,Black,S,Spring,20.82,47.0,2024-11-04,active
798,Studio Rib Tank,Tanks,Women,Black,M,Fall,22.25,50.0,2024-09-15,active
799,Studio Rib Tank,Tanks,Women,Black,L,Winter,22.07,47.0,2025-02-24,active
800,Studio Rib Tank,Tanks,Women,Black,XL,Fall,20.81,46.0,2025-05-20,active
801,Flow Training Tank,Tanks,Women,Oat,XS,Summer,24.86,50.0,2024-12-21,active
802,Flow Training Tank,Tanks,Women,Oat,S,Spring,19.2,43.0,2024-04-26,active
803,Flow Training Tank,Tanks,Women,Oat,M,Core,26.4,54.0,2024-08-31,active
804,Flow Training Tank,Tanks,Women,Oat,L,Core,20.85,52.0,2025-04-10,active
805,Flow Training Tank,Tanks,Women,Oat,XL,Summer,26.33,56.0,2024-08-24,active
806,Flow Training Tank,Tanks,Women,Forest,XS,Summer,16.76,48.0,2025-05-15,active
807,Flow Training Tank,Tanks,Women,Forest,S,Summer,18.32,45.0,2025-08-11,active
808,Flow Training Tank,Tanks,Women,Forest,M,Summer,19.11,50.0,2025-08-27,active
809,Flow Training Tank,Tanks,Women,Forest,L,Core,22.88,47.0,2025-07-01,active
810,Flow Training Tank,Tanks,Women,Forest,XL,Core,26.65,55.0,2025-01-02,active
811,Flow Training Tank,Tanks,Women,Charcoal,XS,Spring,26.66,52.0,2024-04-29,active
812,Flow Training Tank,Tanks,Women,Charcoal,S,Winter,21.26,42.0,2025-08-19,active
813,Flow Training Tank,Tanks,Women,Charcoal,M,Winter,21.97,50.0,2025-02-15,active
814,Flow Training Tank,Tanks,Women,Charcoal,L,Winter,23.64,55.0,2024-05-06,active
815,Flow Training Tank,Tanks,Women,Charcoal,XL,Winter,27.09,53.0,2024-11-14,active
816,Flow Training Tank,Tanks,Women,Black,XS,Winter,16.08,46.0,2025-01-18,active
817,Flow Training Tank,Tanks,Women,Black,S,Core,24.84,57.0,2025-05-14,active
818,Flow Training Tank,Tanks,Women,Black,M,Summer,20.36,49.0,2025-07-12,active
819,Flow Training Tank,Tanks,Women,Black,L,Summer,16.42,43.0,2024-07-21,active
820,Flow Training Tank,Tanks,Women,Black,XL,Core,16.76,44.0,2025-08-08,active
821,Daily Essential Tank,Tanks,Women,Heather Grey,XS,Spring,27.73,55.0,2025-02-04,active
822,Daily Essential Tank,Tanks,Women,Heather Grey,S,Core,29.14,58.0,2025-08-07,active
823,Daily Essential Tank,Tanks,Women,Heather Grey,M,Winter,20.77,46.0,2025-02-08,active
824,Daily Essential Tank,Tanks,Women,Heather Grey,L,Core,17.15,50.0,2025-03-17,active
825,Daily Essential Tank,Tanks,Women,Heather Grey,XL,Summer,27.4,57.0,2025-01-09,active
826,Daily Essential Tank,Tanks,Women,Charcoal,XS,Fall,20.29,47.0,2024-01-08,active
827,Daily Essential Tank,Tanks,Women,Charcoal,S,Summer,16.85,42.0,2024-10-06,active
828,Daily Essential Tank,Tanks,Women,Charcoal,M,Core,17.93,44.0,2024-12-03,active
829,Daily Essential Tank,Tanks,Women,Charcoal,L,Summer,19.48,49.0,2024-04-20,active
830,Daily Essential Tank,Tanks,Women,Charcoal,XL,Winter,21.92,51.0,2024-12-13,active
831,Daily Essential Tank,Tanks,Women,Navy,XS,Winter,21.13,54.0,2025-08-31,active
832,Daily Essential Tank,Tanks,Women,Navy,S,Fall,22.46,58.0,2024-01-17,active
833,Daily Essential Tank,Tanks,Women,Navy,M,Winter,25.27,56.0,2024-01-20,active
834,Daily Essential Tank,Tanks,Women,Navy,L,Winter,18.62,43.0,2025-04-22,active
835,Daily Essential Tank,Tanks,Women,Navy,XL,Spring,16.33,47.0,2024-09-10,active
836,Daily Essential Tank,Tanks,Women,Plum,XS,Spring,25.44,49.0,2025-02-23,active
837,Daily Essential Tank,Tanks,Women,Plum,S,Core,25.18,53.0,2024-12-22,active
838,Daily Essential Tank,Tanks,Women,Plum,M,Winter,21.68,48.0,2024-12-14,active
839,Daily Essential Tank,Tanks,Women,Plum,L,Core,19.91,55.0,2025-07-03,active
840,Daily Essential Tank,Tanks,Women,Plum,XL,Spring,23.54,48.0,2024-01-17,active
841,Studio Sculpt Legging,Leggings,Women,Stone,XS,Spring,36.25,98.0,2024-05-08,active
842,Studio Sculpt Legging,Leggings,Women,Stone,S,Winter,47.82,100.0,2025-02-11,active
843,Studio Sculpt Legging,Leggings,Women,Stone,M,Winter,39.14,108.0,2025-06-07,active
844,Studio Sculpt Legging,Leggings,Women,Stone,L,Core,41.29,116.0,2024-08-24,active
845,Studio Sculpt Legging,Leggings,Women,Stone,XL,Core,59.8,117.0,2024-10-06,active
