order_id,customer_id,order_date,channel,region,order_status,total_amount
1749,1193,2025-01-04,Ecommerce,Northeast,completed,256.0
1750,1042,2025-08-18,Retail,Midwest,completed,322.0
1751,950,2025-01-19,Retail,Southwest,completed,69.35
1752,612,2025-05-13,Wholesale,Midwest,completed,526.0
1753,372,2025-08-27,Ecommerce,Southeast,completed,234.0
1754,1086,2025-09-23,Retail,Northeast,completed,348.3
1755,633,2025-09-16,Ecommerce,Midwest,completed,318.9
1756,1027,2025-10-09,Wholesale,West,completed,490.55
1757,849,2025-07-01,Ecommerce,Southwest,completed,187.0
1758,101,2025-07-16,Ecommerce,Northeast,completed,113.4
1759,789,2025-01-03,Ecommerce,Northeast,completed,96.8
1760,554,2025-03-20,Ecommerce,Midwest,completed,402.0
1761,157,2025-10-26,Ecommerce,Southwest,completed,450.0
1762,647,2025-08-18,Retail,Northeast,completed,70.3
1763,1000,2025-02-22,Ecommerce,Midwest,completed,303.0
1764,658,2025-05-08,Ecommerce,Midwest,completed,156.0
1765,1058,2025-03-05,Ecommerce,Southwest,completed,456.2
1766,246,2025-03-25,Ecommerce,Southeast,completed,99.0
1767,724,2025-08-12,Ecommerce,Southwest,completed,244.65
1768,818,2025-07-15,Ecommerce,Southwest,completed,509.85
1769,224,2025-04-19,Wholesale,Southwest,completed,217.25
1770,735,2025-05-25,Wholesale,Southeast,completed,550.7
1771,1022,2025-06-17,Wholesale,Southeast,completed,432.85
1772,534,2025-10-05,Retail,West,completed,780.0
1773,959,2025-08-24,Ecommerce,Southwest,completed,257.0
1774,440,2025-11-10,Ecommerce,Southeast,completed,279.2
1775,1154,2025-08-19,Wholesale,West,completed,380.85
1776,787,2025-01-22,Ecommerce,Southwest,completed,417.1
1777,36,2025-04-23,Wholesale,Northeast,completed,436.4
1778,1133,2025-03-25,Wholesale,West,completed,437.4
1779,851,2025-08-26,Ecommerce,Midwest,completed,410.65
1780,237,2025-02-14,Ecommerce,Northeast,completed,486.0
1781,817,2025-04-03,Ecommerce,Southwest,completed,372.6
1782,534,2025-09-29,Ecommerce,West,completed,715.8
1783,1160,2025-09-01,Ecommerce,Northeast,completed,682.6
1784,879,2025-08-08,Wholesale,Southeast,completed,203.95
1785,508,2025-06-19,Ecommerce,Southeast,completed,446.0
1786,11,2025-05-06,Ecommerce,Northeast,completed,111.0
1787,117,2025-02-03,Retail,Southwest,completed,352.0
1788,20,2025-05-19,Ecommerce,Northeast,completed,333.85
1789,919,2025-02-07,Ecommerce,West,completed,98.0
1790,228,2025-05-15,Retail,Southeast,completed,362.0
1791,649,2025-03-21,Wholesale,Northeast,completed,138.0
1792,824,2025-01-03,Ecommerce,Northeast,completed,204.0
1793,961,2025-05-13,Wholesale,Southeast,completed,109.0
1794,880,2025-08-20,Ecommerce,West,completed,96.9
1795,800,2025-04-05,Retail,Southeast,completed,333.0
1796,273,2025-11-13,Retail,Southwest,completed,980.45
1797,320,2025-09-28,Retail,Northeast,completed,799.0
1798,924,2025-10-24,Retail,Southwest,completed,106.25
1799,380,2025-10-15,Ecommerce,Midwest,completed,408.2
1800,661,2025-10-31,Retail,Southeast,completed,246.9
1801,1184,2025-12-13,Ecommerce,Southwest,completed,778.0
1802,560,2025-10-28,Ecommerce,Northeast,completed,863.1
1803,988,2025-03-25,Ecommerce,Southeast,completed,244.0
1804,613,2025-03-26,Retail,Southwest,completed,114.0
1805,647,2025-06-14,Ecommerce,Northeast,completed,127.3
1806,810,2025-02-21,Retail,Northeast,completed,122.0
1807,354,2025-10-20,Ecommerce,West,completed,114.0
1808,281,2025-05-04,Retail,West,completed,301.0
1809,189,2025-11-15,Ecommerce,West,completed,59.0
1810,130,2025-06-21,Ecommerce,Southwest,completed,397.1
1811,592,2025-01-26,Ecommerce,Southeast,completed,125.0
1812,454,2025-03-16,Retail,Southeast,completed,200.0
1813,1104,2025-12-18,Retail,Southeast,completed,89.3
1814,1043,2025-08-10,Ecommerce,Northeast,completed,142.0
1815,976,2025-09-25,Ecommerce,Southwest,completed,506.0
1816,528,2025-05-20,Ecommerce,Southeast,completed,51.3
1817,566,2025-10-16,Ecommerce,Northeast,completed,138.0
1818,624,2025-12-10,Ecommerce,Midwest,completed,359.0
1819,855,2025-02-07,Wholesale,Southeast,completed,101.6
1820,988,2025-12-08,Ecommerce,Southeast,completed,318.0
1821,666,2025-04-02,Ecommerce,West,completed,212.8
1822,1166,2025-08-11,Ecommerce,Midwest,completed,519.0
1823,988,2025-02-27,Ecommerce,Southeast,completed,554.8
1824,307,2025-07-23,Ecommerce,Southwest,completed,47.5
1825,296,2025-01-13,Wholesale,Northeast,completed,57.0
1826,730,2025-04-22,Retail,Southeast,completed,645.0
1827,81,2025-04-25,Ecommerce,Northeast,completed,460.0
1828,625,2025-01-02,Ecommerce,Southeast,completed,429.0
1829,149,2025-08-26,Ecommerce,Northeast,completed,671.0
1830,394,2025-09-04,Ecommerce,Southwest,completed,534.8
1831,389,2025-04-26,Retail,Northeast,completed,102.0
1832,390,2025-03-26,Ecommerce,Midwest,completed,201.6
1833,840,2025-04-02,Ecommerce,Southeast,completed,454.0
1834,1096,2025-02-07,Ecommerce,Southeast,completed,585.7
1835,315,2025-05-11,Wholesale,Northeast,completed,180.0
1836,205,2025-09-08,Retail,West,completed,124.0
1837,959,2025-04-26,Ecommerce,Southwest,completed,281.4
1838,273,2025-07-09,Ecommerce,Southwest,completed,645.2
1839,847,2025-09-05,Wholesale,Midwest,completed,123.0
1840,420,2025-07-25,Retail,West,completed,66.0
1841,330,2025-06-03,Ecommerce,Southwest,completed,266.65
1842,1121,2025-11-27,Wholesale,Southwest,completed,607.15
1843,233,2025-02-10,Ecommerce,Midwest,completed,116.4
1844,894,2025-10-06,Retail,West,completed,133.0
1845,981,2025-09-29,Ecommerce,Southwest,completed,544.0
1846,546,2025-11-15,Ecommerce,Midwest,completed,325.0
1847,409,2025-01-29,Ecommerce,Southeast,completed,166.6
1848,276,2025-10-17,Retail,Southwest,completed,236.0
1849,34,2025-12-24,Ecommerce,West,completed,865.4
1850,214,2025-05-26,Retail,Northeast,completed,122.0
1851,367,2025-08-24,Ecommerce,Northeast,completed,93.5
1852,883,2025-02-16,Ecommerce,Southwest,completed,132.0
1853,631,2025-01-25,Ecommerce,Southwest,completed,365.7
1854,502,2025-04-30,Ecommerce,Southwest,completed,112.0
1855,805,2025-01-10,Retail,West,completed,226.1
1856,1025,2025-07-17,Retail,Southeast,completed,180.0
1857,954,2025-08-27,Retail,West,completed,134.0
1858,609,2025-03-01,Retail,Southwest,completed,216.0
1859,998,2025-05-20,Ecommerce,Southwest,completed,134.0
1860,705,2025-09-25,Ecommerce,Northeast,completed,137.0
1861,730,2025-12-28,Ecommerce,Southeast,completed,316.0
1862,815,2025-06-01,Retail,Southwest,completed,198.0
1863,850,2025-12-12,Wholesale,Northeast,completed,125.0
1864,222,2025-10-09,Ecommerce,Southwest,completed,426.0
1865,120,2025-12-09,Ecommerce,West,completed,188.0
1866,390,2025-02-24,Ecommerce,Midwest,completed,115.0
1867,1019,2025-10-20,Ecommerce,Midwest,completed,275.35
1868,433,2025-12-09,Ecommerce,Midwest,completed,103.7
1869,1016,2025-03-04,Ecommerce,Southeast,completed,222.7
1870,673,2025-03-10,Retail,Southwest,completed,234.0
1871,1188,2025-02-13,Ecommerce,Northeast,completed,100.0
1872,505,2025-10-21,Ecommerce,Northeast,completed,237.65
1873,901,2025-09-09,Retail,West,completed,505.4
1874,1018,2025-08-11,Ecommerce,West,completed,240.0
1875,1044,2025-01-13,Retail,Northeast,completed,153.0
1876,665,2025-03-26,Retail,Northeast,completed,523.0
1877,717,2025-02-20,Ecommerce,West,completed,163.0
1878,963,2025-04-17,Retail,Southwest,completed,103.7
1879,414,2025-03-14,Ecommerce,Northeast,completed,453.0
1880,91,2025-02-27,Retail,West,completed,1051.0
1881,84,2025-12-18,Ecommerce,Southeast,completed,186.0
1882,174,2025-06-27,Retail,Midwest,completed,292.0
1883,489,2025-03-12,Wholesale,Southwest,completed,205.0
1884,698,2025-03-25,Retail,West,completed,304.0
1885,785,2025-07-14,Retail,Southwest,completed,212.0
1886,22,2025-12-09,Retail,West,completed,114.0
1887,158,2025-04-23,Retail,West,completed,254.0
1888,268,2025-02-10,Retail,West,completed,473.0
1889,1102,2025-10-15,Wholesale,Southwest,completed,221.95
1890,106,2025-02-09,Ecommerce,Northeast,completed,192.15
1891,636,2025-05-30,Ecommerce,Southwest,completed,126.0
1892,801,2025-01-07,Retail,West,completed,384.0
1893,967,2025-05-30,Retail,Southeast,completed,313.2
1894,1034,2025-06-23,Ecommerce,Midwest,completed,354.0
1895,999,2025-03-22,Ecommerce,Midwest,completed,111.0
1896,555,2025-04-27,Ecommerce,Northeast,completed,260.0
1897,923,2025-05-29,Ecommerce,Northeast,completed,387.3
1898,1053,2025-08-18,Wholesale,Northeast,completed,146.0
1899,1100,2025-10-25,Wholesale,West,completed,134.0
1900,865,2025-01-22,Ecommerce,Southwest,completed,680.95
1901,568,2025-04-14,Ecommerce,Southwest,completed,445.2
1902,868,2025-11-03,Ecommerce,Midwest,completed,1029.4
1903,908,2025-05-03,Ecommerce,West,completed,318.0
1904,247,2025-07-12,Retail,Southwest,completed,675.5
1905,485,2025-02-14,Ecommerce,Southeast,completed,190.0
1906,335,2025-10-14,Ecommerce,Northeast,completed,333.0
1907,423,2025-04-01,Wholesale,Southwest,completed,115.9
1908,608,2025-02-16,Ecommerce,Southwest,completed,300.0
1909,1153,2025-09-14,Ecommerce,Southwest,completed,354.0
1910,494,2025-05-04,Retail,Southeast,completed,378.0
1911,104,2025-12-06,Ecommerce,Southwest,completed,402.5
1912,883,2025-02-11,Wholesale,Southwest,completed,43.35
1913,1020,2025-11-23,Ecommerce,Southeast,completed,455.9
1914,1069,2025-03-04,Ecommerce,Southeast,completed,244.8
1915,396,2025-01-19,Retail,West,completed,393.95
1916,683,2025-01-31,Wholesale,Midwest,completed,458.0
1917,940,2025-04-01,Ecommerce,Southwest,completed,749.2
1918,520,2025-02-13,Retail,Northeast,completed,99.0
1919,300,2025-10-18,Ecommerce,Northeast,completed,188.0
1920,377,2025-10-30,Retail,Southeast,completed,214.7
1921,204,2025-05-11,Ecommerce,Southeast,completed,642.4
1922,510,2025-10-08,Ecommerce,Northeast,completed,348.75
1923,592,2025-03-02,Ecommerce,Southeast,completed,50.0
1924,892,2025-02-09,Ecommerce,West,completed,169.2
1925,1107,2025-10-12,Retail,West,completed,135.0
1926,1091,2025-01-09,Ecommerce,Northeast,completed,147.0
1927,275,2025-10-25,Ecommerce,Midwest,completed,60.0
1928,237,2025-07-12,Ecommerce,Northeast,completed,489.3
1929,992,2025-01-01,Wholesale,Southwest,completed,477.0
1930,236,2025-07-23,Retail,Midwest,completed,494.0
1931,113,2025-02-23,Ecommerce,Northeast,completed,214.0
1932,579,2025-04-20,Ecommerce,Southeast,completed,464.0
1933,269,2025-05-02,Retail,Southwest,completed,222.3
1934,456,2025-09-18,Retail,Northeast,completed,108.0
1935,691,2025-06-07,Ecommerce,Southeast,completed,232.0
1936,1008,2025-04-21,Retail,Southeast,completed,60.3
1937,712,2025-06-07,Ecommerce,Northeast,completed,235.0
1938,499,2025-08-11,Retail,Midwest,completed,275.0
1939,42,2025-11-21,Ecommerce,Midwest,completed,348.0
1940,830,2025-12-29,Ecommerce,Midwest,completed,380.85
1941,414,2025-12-22,Wholesale,Northeast,completed,388.2
1942,536,2025-06-09,Retail,Southeast,completed,568.35
1943,547,2025-05-25,Ecommerce,West,completed,48.0
1944,740,2025-06-10,Retail,Southeast,completed,220.8
1945,244,2025-07-17,Ecommerce,Southeast,completed,277.0
1946,1070,2025-08-15,Retail,Southwest,completed,680.9
1947,840,2025-01-09,Retail,Southeast,completed,65.0
1948,1091,2025-01-27,Retail,Northeast,completed,478.6
1949,661,2025-05-08,Ecommerce,Southeast,completed,57.0
1950,115,2025-05-31,Retail,Midwest,completed,325.4
1951,645,2025-10-28,Retail,Southeast,completed,561.0
1952,967,2025-11-17,Retail,Southeast,completed,638.4
1953,280,2025-08-25,Retail,Southeast,completed,288.15
1954,10,2025-09-02,Retail,Southeast,completed,662.4
1955,31,2025-02-10,Retail,West,completed,421.1
1956,432,2025-04-23,Retail,Northeast,completed,140.0
1957,1010,2025-10-25,Ecommerce,Southeast,completed,822.0
1958,1113,2025-12-29,Retail,Northeast,completed,516.8
1959,870,2025-03-19,Ecommerce,Midwest,completed,338.2
1960,749,2025-07-13,Ecommerce,Midwest,completed,129.2
1961,689,2025-03-05,Retail,Northeast,completed,86.4
1962,800,2025-10-05,Ecommerce,Southeast,completed,218.0
1963,995,2025-01-20,Wholesale,Northeast,completed,411.4
1964,212,2025-07-31,Ecommerce,Southeast,completed,588.8
1965,1039,2025-11-18,Retail,Northeast,completed,391.0
1966,564,2025-05-29,Retail,Southeast,completed,926.1
1967,617,2025-01-06,Ecommerce,Southeast,completed,110.0
1968,943,2025-05-23,Ecommerce,Southeast,completed,442.0
1969,653,2025-11-13,Ecommerce,West,completed,296.45
1970,198,2025-07-31,Ecommerce,Northeast,completed,217.6
1971,196,2025-08-04,Ecommerce,Midwest,completed,173.0
1972,375,2025-07-31,Ecommerce,Southwest,completed,357.0
1973,743,2025-01-10,Retail,West,completed,122.0
1974,534,2025-04-11,Ecommerce,West,completed,120.0
1975,745,2025-04-01,Ecommerce,Southwest,completed,106.0
1976,1133,2025-07-20,Ecommerce,West,completed,75.65
1977,391,2025-06-10,Wholesale,Midwest,completed,939.2
1978,629,2025-10-13,Retail,Northeast,completed,116.0
1979,536,2025-11-17,Ecommerce,Southeast,completed,65.0
1980,125,2025-06-10,Ecommerce,Southeast,completed,110.0
1981,681,2025-01-10,Ecommerce,Southwest,completed,681.6
1982,280,2025-10-17,Wholesale,Southeast,completed,117.0
1983,229,2025-04-05,Ecommerce,Midwest,completed,576.6
1984,1079,2025-01-20,Retail,Southeast,completed,715.0
1985,17,2025-05-07,Ecommerce,West,completed,236.0
1986,211,2025-11-06,Wholesale,Northeast,completed,206.0
1987,1131,2025-12-26,Ecommerce,Northeast,completed,805.1
1988,774,2025-06-26,Ecommerce,Midwest,completed,408.65
1989,946,2025-09-27,Ecommerce,Southeast,completed,229.0
1990,335,2025-06-19,Ecommerce,Northeast,completed,162.3
1991,605,2025-04-23,Retail,Midwest,completed,330.6
1992,550,2025-07-16,Ecommerce,Midwest,completed,118.0
1993,511,2025-01-12,Retail,Southwest,completed,318.0
1994,485,2025-04-05,Retail,Southeast,completed,234.0
1995,236,2025-04-10,Retail,Midwest,completed,549.4
1996,846,2025-08-20,Ecommerce,Southwest,completed,186.0
1997,126,2025-10-21,Retail,Midwest,completed,518.0
1998,55,2025-02-17,Ecommerce,Southeast,completed,495.05
1999,600,2025-06-11,Ecommerce,Northeast,completed,558.8
2000,1025,2025-12-19,Ecommerce,Southeast,completed,250.1
2001,863,2025-09-03,Ecommerce,Midwest,completed,213.8
2002,756,2025-03-31,Ecommerce,Southeast,completed,273.6
2003,105,2025-10-13,Retail,Midwest,completed,797.8
2004,713,2025-07-01,Ecommerce,Southeast,completed,104.4
2005,640,2025-08-25,Ecommerce,Northeast,completed,748.4
2006,679,2025-05-02,Ecommerce,Southwest,completed,643.6
2007,674,2025-07-18,Ecommerce,Southeast,completed,641.6
2008,232,2025-10-23,Ecommerce,Southeast,completed,45.0
2009,1196,2025-05-08,Ecommerce,Northeast,completed,429.55
2010,509,2025-03-03,Retail,Midwest,completed,234.75
2011,386,2025-03-14,Ecommerce,West,completed,53.0
2012,7,2025-03-27,Ecommerce,West,completed,535.25
2013,1173,2025-02-02,Ecommerce,Southwest,completed,959.85
2014,371,2025-09-28,Retail,Midwest,completed,118.0
2015,250,2025-04-28,Ecommerce,West,completed,217.0
2016,353,2025-08-07,Ecommerce,Midwest,completed,339.0
2017,319,2025-05-10,Wholesale,Midwest,completed,71.0
2018,1093,2025-07-22,Retail,Southeast,completed,180.0
2019,1193,2025-03-17,Ecommerce,Northeast,completed,370.0
2020,165,2025-07-26,Wholesale,Southeast,completed,270.1
2021,692,2025-01-04,Ecommerce,Southeast,completed,178.0
2022,211,2025-03-31,Retail,Northeast,completed,804.45
2023,480,2025-06-28,Retail,Midwest,completed,591.45
2024,1130,2025-11-12,Ecommerce,West,completed,230.0
2025,616,2025-03-22,Ecommerce,West,completed,398.6
2026,651,2025-09-15,Ecommerce,Southeast,completed,120.0
2027,40,2025-09-21,Ecommerce,West,completed,291.15
2028,299,2025-04-24,Wholesale,West,completed,559.4
2029,516,2025-06-23,Ecommerce,West,completed,202.0
2030,1060,2025-02-18,Ecommerce,West,completed,136.8
2031,914,2025-04-25,Retail,Southeast,completed,95.0
2032,144,2025-08-16,Ecommerce,Southeast,completed,625.3
2033,252,2025-11-06,Retail,Midwest,completed,180.0
2034,60,2025-08-11,Ecommerce,Southeast,completed,86.4
2035,141,2025-06-24,Wholesale,Southeast,completed,498.0
2036,183,2025-04-27,Ecommerce,Northeast,completed,113.0
2037,972,2025-08-07,Wholesale,Northeast,completed,226.0
2038,183,2025-08-22,Wholesale,Northeast,completed,411.0
2039,371,2025-06-29,Ecommerce,Midwest,completed,202.0
2040,271,2025-09-27,Ecommerce,West,completed,189.0
2041,1072,2025-04-10,Ecommerce,Southwest,completed,126.0
2042,18,2025-10-09,Ecommerce,Southeast,completed,369.7
2043,321,2025-03-23,Ecommerce,Northeast,completed,121.0
2044,502,2025-08-18,Ecommerce,Southwest,completed,226.0
2045,33,2025-05-25,Retail,Southwest,completed,282.25
2046,587,2025-09-29,Ecommerce,Southwest,completed,82.45
2047,6,2025-12-29,Retail,Southwest,completed,107.35
2048,1100,2025-03-09,Ecommerce,West,completed,562.6
2049,1145,2025-08-16,Ecommerce,Southwest,completed,33.6
2050,1141,2025-08-19,Ecommerce,West,completed,212.0
2051,911,2025-02-09,Retail,Midwest,completed,132.6
2052,184,2025-03-04,Ecommerce,Southwest,completed,289.0
2053,1098,2025-03-28,Retail,Northeast,completed,221.0
2054,767,2025-08-19,Ecommerce,Southeast,completed,124.95
2055,608,2025-09-29,Ecommerce,Southwest,completed,196.8
2056,597,2025-07-13,Wholesale,Northeast,completed,502.75
2057,129,2025-03-04,Retail,Southwest,completed,58.0
2058,635,2025-09-19,Retail,Southwest,completed,415.5
2059,217,2025-08-05,Retail,West,completed,492.2
2060,464,2025-03-29,Ecommerce,West,completed,216.0
2061,679,2025-04-08,Retail,Southwest,completed,124.0
2062,697,2025-01-12,Ecommerce,Midwest,completed,110.0
2063,755,2025-10-05,Ecommerce,Southwest,completed,355.4
2064,1194,2025-06-22,Retail,West,completed,119.0
2065,154,2025-08-12,Ecommerce,Northeast,completed,103.0
2066,583,2025-12-14,Ecommerce,Southwest,completed,473.0
2067,1106,2025-12-26,Ecommerce,Northeast,completed,444.0
2068,17,2025-12-06,Ecommerce,West,completed,561.0
2069,352,2025-12-14,Wholesale,Midwest,completed,510.0
2070,731,2025-09-20,Wholesale,Southeast,completed,133.0
2071,109,2025-11-09,Wholesale,West,completed,232.0
2072,1010,2025-05-04,Ecommerce,Southeast,completed,249.6
2073,801,2025-12-24,Ecommerce,West,completed,272.6
2074,999,2025-01-12,Retail,Midwest,completed,332.0
2075,197,2025-07-06,Retail,West,completed,109.35
2076,1064,2025-11-03,Wholesale,Northeast,completed,50.0
2077,697,2025-02-27,Ecommerce,Midwest,completed,357.0
2078,789,2025-09-08,Ecommerce,Northeast,completed,309.8
2079,305,2025-07-28,Ecommerce,West,completed,121.2
2080,451,2025-10-24,Ecommerce,West,completed,615.6
2081,899,2025-10-17,Ecommerce,Midwest,completed,492.0
2082,936,2025-06-10,Retail,Southeast,completed,272.0
2083,58,2025-06-14,Retail,Midwest,completed,178.5
2084,11,2025-11-08,Ecommerce,Northeast,completed,109.0
2085,34,2025-04-25,Ecommerce,West,completed,208.0
2086,157,2025-03-06,Ecommerce,Southwest,completed,53.2
2087,719,2025-08-09,Ecommerce,West,completed,172.9
2088,1189,2025-02-07,Wholesale,Northeast,completed,907.0
2089,780,2025-03-25,Ecommerce,Midwest,completed,632.0
2090,604,2025-10-28,Ecommerce,Northeast,completed,590.0
2091,714,2025-05-09,Ecommerce,West,completed,291.0
2092,903,2025-04-29,Ecommerce,Southeast,completed,632.0
2093,684,2025-02-15,Ecommerce,Midwest,completed,765.9
2094,371,2025-03-05,Ecommerce,Midwest,completed,216.0
2095,288,2025-01-12,Ecommerce,Southeast,completed,318.0
2096,245,2025-12-07,Retail,Southwest,completed,495.0
2097,994,2025-08-19,Ecommerce,Southeast,completed,311.0
2098,519,2025-09-08,Ecommerce,Southwest,completed,112.0
2099,1177,2025-05-11,Retail,West,completed,50.4
2100,510,2025-09-07,Retail,Northeast,completed,430.0
2101,1127,2025-10-02,Ecommerce,West,completed,339.0
2102,866,2025-07-27,Retail,Midwest,completed,688.5
2103,119,2025-09-11,Retail,West,completed,653.0
2104,921,2025-01-20,Ecommerce,West,completed,106.4
2105,316,2025-06-06,Ecommerce,West,completed,58.0
2106,943,2025-09-06,Wholesale,Southeast,completed,71.0
2107,1118,2025-10-22,Retail,Midwest,completed,975.5
2108,212,2025-10-30,Ecommerce,Southeast,completed,474.0
2109,220,2025-06-27,Retail,Southeast,completed,180.55
2110,855,2025-04-20,Ecommerce,Southeast,completed,65.0
2111,254,2025-12-16,Wholesale,Midwest,completed,316.9
2112,1065,2025-12-01,Retail,Southeast,completed,239.4
2113,66,2025-04-05,Wholesale,Northeast,completed,414.15
2114,1003,2025-10-12,Retail,Southwest,completed,137.0
2115,1068,2025-09-24,Retail,Southwest,completed,407.7
2116,1189,2025-07-11,Retail,Northeast,completed,394.0
2117,983,2025-11-18,Ecommerce,Northeast,completed,102.85
2118,387,2025-04-26,Ecommerce,Southeast,completed,121.25
2119,373,2025-05-18,Retail,West,completed,834.0
2120,84,2025-05-03,Retail,Southeast,completed,182.0
2121,8,2025-03-15,Ecommerce,Northeast,completed,111.6
2122,181,2025-01-23,Ecommerce,Southeast,completed,420.4
2123,35,2025-10-07,Retail,Northeast,completed,417.3
2124,479,2025-04-02,Ecommerce,Southwest,completed,469.2
2125,1161,2025-02-07,Ecommerce,Southwest,completed,303.0
2126,270,2025-01-12,Ecommerce,Midwest,completed,251.6
2127,1193,2025-08-17,Ecommerce,Northeast,completed,216.75
2128,761,2025-06-13,Wholesale,West,completed,77.0
2129,797,2025-08-01,Retail,Northeast,completed,293.0
2130,413,2025-07-05,Ecommerce,Midwest,completed,804.35
2131,476,2025-02-25,Ecommerce,Southwest,completed,328.6
2132,774,2025-12-21,Ecommerce,Midwest,completed,332.4
2133,1197,2025-04-27,Ecommerce,Southeast,completed,180.0
2134,1000,2025-08-29,Ecommerce,Midwest,completed,67.0
2135,397,2025-11-28,Retail,Southeast,completed,268.0
2136,38,2025-06-17,Ecommerce,Midwest,completed,379.9
2137,181,2025-04-02,Ecommerce,Southeast,completed,573.9
2138,794,2025-01-04,Wholesale,Midwest,completed,156.0
2139,800,2025-01-22,Ecommerce,Southeast,completed,375.0
2140,577,2025-09-16,Retail,Southwest,completed,327.0
2141,274,2025-08-23,Wholesale,Midwest,completed,335.6
2142,611,2025-04-18,Wholesale,Midwest,completed,327.3
2143,581,2025-04-01,Retail,Southeast,completed,338.0
2144,874,2025-11-17,Retail,West,completed,220.0
2145,955,2025-11-25,Retail,Southwest,completed,702.75
2146,996,2025-03-01,Ecommerce,Southeast,completed,62.1
2147,568,2025-08-31,Ecommerce,Southwest,completed,232.2
2148,944,2025-10-06,Retail,Southeast,completed,237.0
2149,460,2025-06-08,Retail,Midwest,completed,242.0
2150,81,2025-12-15,Ecommerce,Northeast,completed,217.7
2151,374,2025-12-26,Wholesale,Midwest,completed,579.0
2152,803,2025-05-18,Retail,Southwest,completed,198.0
2153,10,2025-08-01,Ecommerce,Southeast,completed,151.55
2154,1162,2025-04-04,Retail,West,completed,224.6
2155,811,2025-01-04,Retail,West,completed,413.4
2156,851,2025-04-18,Retail,Midwest,completed,192.8
2157,397,2025-09-22,Ecommerce,Southeast,completed,422.2
2158,699,2025-08-04,Ecommerce,Northeast,completed,262.0
2159,1024,2025-10-14,Ecommerce,Southwest,completed,181.0
2160,1138,2025-05-16,Retail,Northeast,completed,308.4
2161,1173,2025-12-28,Ecommerce,Southwest,completed,143.0
2162,685,2025-03-02,Retail,Southeast,completed,248.0
2163,714,2025-08-28,Wholesale,West,completed,232.0
2164,505,2025-12-28,Retail,Northeast,completed,603.2
2165,577,2025-05-28,Retail,Southwest,completed,284.0
2166,643,2025-02-01,Ecommerce,West,completed,118.0
2167,633,2025-09-21,Retail,Midwest,completed,72.0
2168,1141,2025-08-05,Ecommerce,West,completed,100.0
2169,1016,2025-10-16,Ecommerce,Southeast,completed,635.0
2170,813,2025-08-21,Wholesale,Southeast,completed,1034.0
2171,1196,2025-05-31,Ecommerce,Northeast,completed,423.6
2172,483,2025-08-12,Ecommerce,Southwest,completed,516.0
2173,313,2025-09-20,Wholesale,West,completed,257.75
2174,104,2025-03-05,Ecommerce,Southwest,completed,360.1
2175,485,2025-04-13,Retail,Southeast,completed,110.0
2176,1,2025-01-09,Ecommerce,Southwest,completed,210.0
2177,911,2025-11-01,Ecommerce,Midwest,completed,453.0
2178,1043,2025-05-01,Ecommerce,Northeast,completed,132.6
2179,713,2025-11-29,Wholesale,Southeast,completed,510.0
2180,938,2025-01-04,Ecommerce,Southwest,completed,69.0
2181,163,2025-06-17,Ecommerce,Midwest,completed,343.9
2182,571,2025-01-26,Ecommerce,Southeast,completed,62.0
2183,585,2025-11-13,Wholesale,Southwest,completed,724.0
2184,203,2025-07-18,Ecommerce,Southeast,completed,222.0
2185,568,2025-06-03,Wholesale,Southwest,completed,524.0
2186,205,2025-11-14,Ecommerce,West,completed,212.8
2187,104,2025-06-17,Ecommerce,Southwest,completed,225.6
2188,519,2025-01-05,Ecommerce,Southwest,completed,453.0
2189,1023,2025-08-11,Ecommerce,Midwest,completed,496.4
2190,1001,2025-10-10,Ecommerce,Southwest,completed,198.0
2191,821,2025-12-23,Ecommerce,Northeast,completed,165.0
2192,36,2025-03-11,Retail,Northeast,completed,658.0
2193,1149,2025-06-06,Ecommerce,West,completed,46.75
2194,194,2025-04-02,Wholesale,Midwest,completed,652.4
2195,994,2025-07-16,Retail,Southeast,completed,1051.6
2196,273,2025-06-21,Ecommerce,Southwest,completed,100.0
2197,166,2025-02-28,Ecommerce,Southwest,completed,758.45
2198,264,2025-07-03,Ecommerce,West,completed,95.2
2199,909,2025-08-29,Ecommerce,Northeast,completed,764.0
2200,903,2025-11-28,Ecommerce,Southeast,completed,232.3
2201,900,2025-05-27,Ecommerce,West,completed,270.0
2202,647,2025-10-14,Retail,Northeast,completed,365.0
2203,242,2025-10-09,Ecommerce,West,completed,202.15
2204,224,2025-12-15,Ecommerce,Southwest,completed,326.0
2205,749,2025-08-14,Ecommerce,Midwest,completed,337.0
2206,530,2025-09-07,Retail,Midwest,completed,324.0
2207,892,2025-11-27,Ecommerce,West,completed,136.0
2208,416,2025-01-06,Ecommerce,Southeast,completed,460.1
2209,390,2025-04-09,Ecommerce,Midwest,completed,359.0
2210,640,2025-08-30,Ecommerce,Northeast,completed,243.0
2211,1069,2025-12-25,Ecommerce,Southeast,completed,532.0
2212,278,2025-07-03,Ecommerce,Southeast,completed,215.8
2213,132,2025-09-10,Retail,Northeast,completed,67.45
2214,288,2025-06-19,Retail,Southeast,completed,466.3
2215,1167,2025-08-21,Ecommerce,Midwest,completed,110.0
2216,929,2025-11-28,Ecommerce,Southwest,completed,120.0
2217,114,2025-05-29,Retail,Southwest,completed,438.1
2218,18,2025-07-31,Ecommerce,Southeast,completed,300.3
2219,668,2025-06-24,Ecommerce,Northeast,completed,162.4
